data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,type
98.209,85.741,53.043,60.024,133.37,197.41,203.42,129.42,109.04,98.266,50.437,72.634,136.2,230.62,201.46,138.39,19275,18785,11930,10077,20442,38647,35127,22478,19517,15155,10316,12809,23288,38576,35022,23307,2
90.672,81.595,59.175,62.313,142.84,180.19,208.12,130.67,114,99.193,55.6,72.266,136.79,253.57,207.11,133.54,18420,17872,12737,10406,21051,35356,34999,22321,19590,14808,10925,12528,23506,39115,34405,22898,2
93.399,84.999,66.099,64.792,133.1,204.22,196.17,140.56,124.49,101.26,57.906,76.116,152.74,261.03,210.96,143.08,19120,18473,13424,10978,20162,37728,34540,23664,19266,15277,11414,13323,25149,37492,35123,22811,2
86.635,87.691,64.116,69.235,136.49,214.42,218.6,146.24,132.32,95.225,58.288,78.172,160.54,269.25,201.58,150.96,17818,17866,12910,10888,20245,35939,36881,22748,21099,14328,11838,13775,25954,35703,32698,22912,2
102.02,96.394,63.418,73.692,132.12,232.41,221.95,145.43,128.4,85.143,58.984,87.445,183.31,262.37,186.47,155.16,19332,19293,12556,10997,19912,37601,37666,23010,22181,13740,11727,13927,26607,35917,31880,22238,2
93.67,97.758,57.811,72.989,146.94,224.13,247.3,140.01,122.7,86.304,55.534,85.883,175.7,262.15,198.02,160.17,17668,18576,12053,10534,20587,36784,39200,22020,22814,13252,10979,13726,25921,37309,33025,23717,2
102.99,91.969,55.839,73.747,145.01,209.66,233.62,136.53,132.07,91.461,52.943,85.584,177.39,254.36,202.15,151.35,19248,18741,11912,10902,20673,34665,37115,21974,23675,14575,9814,13147,25269,37757,33660,22660,2
90.055,85.024,50.607,69.274,162.18,191.91,226.26,157.67,126.91,105,46.605,77.627,159.3,255.35,212.66,157.55,18320,18105,11314,10770,21434,32407,35453,22159,22634,16668,8979,13166,24624,37401,33332,22695,2
92.771,83.456,51.041,62.188,146.78,182.4,197.54,143.21,119.53,97.481,44.121,78.255,158.68,240.09,212.9,151.7,18779,18611,10813,10664,20767,32585,34140,20401,21212,16350,8932,12854,23920,36701,32103,22105,2
94.625,85.099,51.67,60.805,152.45,202.65,222.04,139.5,116.33,99.015,48.514,80.688,157,256.39,214.96,162.56,18637,18353,10668,10316,21165,34990,35051,20701,20318,16297,9745,13172,24350,39004,31242,23780,2
97.584,83.91,51.652,66.949,138.65,207.11,227.13,124.42,130.52,97.374,52.165,87.29,166.95,267.72,215.39,145.28,18512,17465,10254,10219,19874,35447,35380,19624,21726,15647,10378,13709,25466,39324,31460,22251,2
142.38,131.87,78.742,75.858,142.97,226.44,237.12,156.66,125.29,128.75,61.685,78.475,155.28,300.24,225.85,170.53,24586,26006,16236,13134,23315,42489,44912,25298,24174,21055,13097,13757,25059,46559,38251,28006,2
144.22,149.81,79.741,76.564,130.7,202.46,249.33,141.75,132.29,122.15,59.179,76.419,143.01,293.5,229.83,166.79,25198,27782,17810,13845,23697,42212,48655,26064,24846,21308,13036,13772,24562,46988,39919,29880,2
148.03,148.92,78.063,80.44,143.04,217.82,254.9,155.22,135.13,114.95,61.738,82.5,146.4,316.35,229.92,169.55,26501,28007,17875,14310,25434,43992,50053,28456,25633,19902,13409,14513,25421,50637,40987,30411,2
161.04,147.87,77.313,77.671,137.99,263.47,268.49,164.86,156.93,116.32,60.508,81.282,152.26,324.24,219.39,173.74,28067,26506,18078,13973,24782,49692,50051,30451,28151,19630,12797,14715,25959,50336,40082,28910,2
169.09,166.3,77.097,82.045,160.51,266.43,256.46,192.09,161.26,113.1,72.683,81.51,162.53,350.23,223.61,191.71,28728,27366,17671,13096,25486,48714,47253,32621,28821,18358,13915,14598,28039,50511,39356,29958,2
179.25,162.78,81.681,86.581,166.2,265.89,290.7,184.98,175.28,109.94,76.488,89.485,171.12,369.52,227.68,209.58,30270,28717,18356,13679,26062,49088,50728,31470,29561,18018,14422,16070,29340,51058,40090,31560,2
167.96,161.61,83.556,84.763,174.04,262.49,273.81,194.96,159.24,99.137,79.881,88.965,159.82,353.95,221.47,184.43,30225,29200,19426,14261,26210,46358,48807,31964,27513,17734,15033,15267,28493,49758,40310,29667,2
154.77,131.07,82.012,82.018,152.99,250.81,262.02,180.5,161.25,99.801,74.251,91.316,168.71,357.53,232.43,176.74,29311,25975,18846,14865,25641,44623,47915,30617,27471,17457,14933,16380,29275,53728,42228,29545,2
147.54,129.08,80.254,75.637,147.39,245.32,219.29,179.1,154.59,103.77,71.959,85.563,170.63,331.01,225.66,169.98,27973,25005,17768,13684,24680,42030,41846,29774,26535,18329,14802,15845,29545,52326,41363,29511,2
144.84,119.93,77.609,73.507,139.84,217.54,248.01,149.64,150.13,93.131,70.412,84.877,177.02,310.59,224.02,176.91,27143,23945,16285,13071,24896,40586,44841,26523,25369,16521,14549,16178,30225,47171,40907,29415,2
141.92,105.18,76.173,73.08,139.33,218.85,252.2,141.73,142.49,102.85,68.087,86.04,169.85,286.71,220.44,165.04,25931,23360,15908,12635,23144,39968,44122,25580,24460,18134,13882,15191,28267,43950,39067,27759,2
153,110.94,76.035,78.953,124.74,216.17,253.27,139.05,122.08,96.748,65.549,82.756,163.45,279.95,223.74,170.3,26299,22952,16183,13508,22638,40708,44168,25667,23011,16770,13904,14923,27761,42777,39798,27671,2
158.37,112.65,77.238,85.949,139.53,204.15,248.56,153.14,129.44,108.16,66.034,93.769,176.48,286.08,233.37,167.58,28117,22729,16697,13927,22507,39365,43158,26978,24413,18211,14400,17205,29834,45200,40317,28468,2
160.24,114.2,80.924,89.391,137.66,204.82,251.26,146.06,127.11,103.79,65.528,91.064,170.93,297.69,223.82,174.12,28190,21889,17288,14711,22677,39849,43782,25535,24323,17288,13906,16618,30318,47265,39781,30726,2
145.13,109.47,79.217,82.162,137.69,191.7,240.39,145.22,125.33,112.01,65.062,88.197,157.7,295.58,212.86,155.51,26883,22461,17524,14088,21432,39077,41217,24743,23436,18210,13604,15804,27341,46563,37413,29882,2
138.19,123.82,77.394,76.558,135.64,223.39,250.14,153.13,115.68,109.35,65.361,74.444,134.35,291.19,207.27,157.14,25250,24953,17976,13547,20909,40665,39233,24942,22463,18020,13301,13388,24138,44393,35770,28938,2
132.23,127.81,76.391,71.235,136.72,247.42,261.54,158.17,110.65,107.77,67.229,82.941,149.76,276.88,217.9,167.8,26232,25749,17708,12418,20965,43863,39754,25451,21007,18309,13330,13965,25332,42431,37719,28844,2
134.3,132.32,76.121,73.003,148.51,258.06,256.07,175.21,121.07,107.83,66.292,87.86,159.05,269.97,232.6,174.42,26180,26493,18220,13104,22648,44140,41362,27339,22497,18053,13085,14198,28188,43268,40249,29350,2
130.33,125.15,77.514,76.391,141.8,246.1,230.59,177.68,127.5,105.08,66.117,94.04,165.86,266.83,236.29,170.54,25001,25889,17271,12980,22888,42368,42070,27079,21998,17903,12760,15371,30717,44387,43183,28702,2
136.36,119.46,85.541,78.227,143.93,229.16,220.55,179.92,133.02,102.65,64.534,87.527,161.3,251.01,229.6,163.04,24161,24885,17172,13754,23429,39068,40723,28453,23147,16625,12589,14731,29631,41824,41086,28056,2
137.15,116.87,86.105,77.76,144.4,227.34,232.22,175.91,121.73,106.66,66.976,87.121,171.27,246.34,224.1,164.49,24554,24284,16281,13235,24110,38754,42299,28327,21586,18038,12790,15268,28532,41113,38984,26788,2
140.14,122.63,90.425,76.382,137.64,213.91,231.73,153.17,114.63,115.09,70.686,87.005,171.31,238.3,225.59,166.49,25510,23657,16937,13556,23334,38325,42039,26218,21376,18383,13205,14689,26728,40227,37202,27379,2
133.37,125.6,79.451,70.561,131.57,211.57,212.77,158.72,112.9,115.92,70.49,84.763,152.96,255.37,207.33,155.96,24495,23306,16603,12434,22632,38485,41337,25326,21182,19325,13420,15213,24434,42465,35771,25518,2
136.48,115.88,79.269,68.993,126.13,212.01,213.05,148.26,126.4,122.07,67.12,78.984,136.54,259.99,207.1,152.7,24365,21228,16098,11930,20641,38024,39414,23452,22163,19736,12699,14206,23119,42103,36926,25027,2
145.85,114.82,86.779,74.23,126.75,221.62,209.77,149.53,124.26,120.15,71.342,87.337,157.27,258.62,205.62,147.89,24779,23699,16921,12887,21384,39516,37247,23770,21835,20040,13487,15673,24747,41217,36895,24339,2
151.31,120.18,96.726,82.61,128.25,218.26,210.02,145.55,125.62,127.21,73.126,89.286,171.14,253.05,208.01,145.31,25372,26007,18584,13563,21564,40422,36843,23098,22049,20828,14000,15782,27611,40414,37088,25160,2
165.4,132.72,103.14,87.583,120.33,223.27,191.35,154.6,119.51,121.19,80.112,95.155,168.72,255.15,199.25,140.41,28092,29341,21022,14617,21453,41168,35828,24443,22274,19818,14822,16586,27943,41346,33990,25558,2
172.05,130.75,96.864,84.358,130.21,225.49,205.76,174.52,123.8,116.3,73.093,84.214,148.17,264.29,205.85,134.28,28712,27366,20171,13777,20783,40973,38445,25558,23701,19210,13760,14893,25294,42271,33311,24693,2
173.31,132.16,91.327,82.477,146.53,234.94,218.66,176.69,128.38,111.95,67.126,90.384,170.94,260.67,211.1,143.53,28435,26977,18186,13507,22296,40709,39436,25393,23303,18182,13196,14623,25803,41377,33971,24663,2
161.41,134.23,84.512,81.434,159.99,230.7,244.62,176.3,157.79,113.94,65.117,93.399,175.94,282.24,222.8,145.97,27302,25395,16564,13053,23809,39614,42200,25904,26018,17925,13145,14712,27135,41966,37640,26579,2
137.02,129.21,79.034,78.835,156.74,224.69,248.44,162.17,170.67,107.03,65.517,97.481,181.01,277.32,210.37,160.27,25299,25540,15877,12662,24354,39281,42711,26075,26429,16430,13391,15490,29099,42225,38852,28483,2
165.27,117.39,73.387,76.562,128.78,224.98,229.7,135.68,154.62,119.54,59.455,88.046,167.08,266.95,180.48,133.81,29487,24659,15080,12657,22909,44969,42437,23818,23987,20105,11420,13600,25293,36714,29099,22510,2
156.84,119.22,69.928,77.279,123.64,217.73,223.47,128.61,149.38,128.85,55.436,91.786,152.9,261.61,163.12,129.43,29740,25809,14878,12615,22776,42802,40472,22318,23750,21236,11165,14418,24152,34755,27033,22398,2
151.11,126.67,76.084,74.584,116.12,225.17,217.21,126.52,153.75,125.96,59.179,93.657,155.78,263.22,171.36,130.14,27884,27550,15345,12420,20629,41526,37902,21630,25131,21278,11944,15284,24657,35857,29370,22506,2
152.15,132.97,82.786,71.562,132.03,234.42,221.88,130.26,141.28,120.02,63.272,89.674,149.47,253.73,194.93,124.18,28787,28199,17193,12845,21653,42795,38427,22016,24935,19177,12948,15515,25239,38647,33908,22286,2
171.35,146.23,85.153,74.556,141.43,218.96,228.18,126.31,143.69,117.52,62.741,81.525,155.94,268.3,194.14,143.58,31065,29682,17578,13058,21781,41350,38576,21527,25329,18719,13106,14176,24635,40421,32962,22817,2
167.49,145.11,77.349,75.531,141.74,209.81,231.4,123.8,125.89,122.28,61.929,79.04,151.1,233.06,180.15,134.74,31069,29305,16698,12643,21787,39362,36788,21267,24992,19863,13198,13976,23373,36192,29608,21466,2
155.56,135.61,70.05,79.605,125.26,201.36,232.55,118.24,128.3,120.38,62.628,80.78,166,242.42,148.96,137.56,28373,28004,14837,12044,19852,37103,36405,20243,24137,20393,12937,13477,24506,37149,25088,21574,2
159.21,117.22,73.005,77.917,115.32,208.53,218.03,122.18,127.96,112.18,62.151,82.038,160.81,250.95,149.77,114.15,28019,24797,15755,12358,19269,36218,35638,20475,22623,19101,12529,13670,24642,38996,25957,20498,2
160.28,104.16,73.154,77.915,110.46,212.25,216.53,123.69,133.9,106,59.782,78.629,158.45,291.05,168.73,124.28,27665,22538,15348,12286,18888,35333,35589,20340,22459,17777,11878,13026,24490,42875,27674,20830,2
160.8,113.49,68.694,76.571,122.22,215.05,220.48,132.87,135.7,101.83,60.477,72.245,147.17,312.76,178.55,130.05,27919,22615,14195,11790,19963,37829,36821,21518,24061,17282,12014,12476,22298,44652,29434,21156,2
137.58,118.05,66.485,77.459,126.16,212.44,214.29,135.09,148.78,100.25,60.271,73.593,147.17,304.49,179.5,142.71,23905,23274,12613,11173,20429,38863,36947,21273,27601,17274,12217,12525,22542,43234,29758,21452,2
133.25,137.94,66.258,75.262,126.97,200.08,208.11,128.93,149.1,108.28,61.43,71.711,142.27,267.25,157.85,127.93,24703,25678,13235,11093,20977,39139,38056,20651,27496,17958,12522,12463,21519,38887,27157,20371,2
149.28,135.88,70.839,68.324,116.95,218.99,219.24,123.6,142.65,114.28,58.934,74.447,132.68,207.89,168.02,119.48,26134,26204,14511,11497,20116,38020,37610,20303,25270,18614,12384,13030,21621,33278,28066,19513,2
155.34,131.83,73.021,76.118,124.98,257.25,251.83,140.14,139.36,124.33,65.304,81.074,141.71,218.66,180.44,111.53,27713,25217,14902,11929,20097,42653,38630,21406,24122,18585,13021,14009,22783,33491,27939,20016,2
172.89,120.1,76.696,78.904,129.13,260.11,251.76,139.38,131.2,125.98,64.038,83.197,150.12,250.9,208.27,125.27,27582,24179,15602,12206,18943,42707,36494,21710,23370,19283,12825,14472,24073,36491,30520,21248,2
161.12,114.44,76.413,73.165,122.24,228.86,212.32,128.5,139.22,126.01,63.627,77.001,147.72,261.29,193.33,134.19,27838,22945,14632,10585,17826,39378,32586,20100,24897,19515,12081,13171,23988,37143,28427,21592,2
151.05,120.54,72.916,59.226,107.99,194.84,176.96,113.57,125.56,120.06,55.73,67.257,139.58,262.09,185.01,141.19,26426,23570,14775,9950,17538,35565,31920,19277,23513,19520,11586,12463,23618,36958,29856,21492,2
134.77,119.52,69.612,53.925,104.04,194.7,183.56,113.44,118.76,112.15,54.64,67.717,144.86,252.69,184.76,144.39,25307,23086,14371,9726,17798,34415,32502,17842,22605,18460,11421,12298,24026,34519,31022,20447,2
128.25,115.22,71.153,60.561,119.8,205.82,200.28,120.48,114.5,113.68,53.575,68.528,148.53,257.91,200.88,141.48,22872,23410,15017,10894,18342,35730,33621,18659,21449,18351,11779,12651,24728,34254,31868,19430,2
120.1,107.54,71.256,65.432,127.08,196.51,202.69,118.05,116.65,113.54,58.823,72.755,153.91,258.99,192.96,133.1,22047,22800,15187,11483,19215,34700,32766,19078,21475,18146,11806,11970,23823,34523,29653,18997,2
115.61,96.821,76.426,68.277,124.04,203.07,194.57,120.97,122.67,104.59,57.702,67.768,142.64,249.06,171.27,121.33,22559,22495,15739,11290,19357,36964,33521,20038,21631,16885,11262,11433,22330,35414,28713,19268,2
151.75,126.73,72.399,67.349,113.77,197.68,190.29,114.79,129.15,112.02,60.213,70.267,146.3,260.53,160.28,125.98,23965,23496,15566,11150,19499,36751,34310,20220,22816,17517,11573,11922,22047,37970,28135,20051,2
152.87,132.82,70.483,60.707,104.56,193.07,178.91,104.47,135.62,115.19,57.477,69.726,134.13,223.74,157.49,117,23707,24005,14914,10423,18158,33908,32252,18962,24256,17823,11637,13088,22627,34303,28704,19310,2
158.45,134.96,61.64,57.471,120.67,214.67,207.26,115.86,139.13,111.94,57.96,77.066,144.93,233.79,176.27,128.2,22682,23229,13743,10512,19133,35258,34288,19232,25681,17360,11561,13787,24081,34440,29974,19388,2
117.66,109.09,68.79,58.641,132.03,212.92,214.43,118.48,132.59,95.571,53.513,75.799,141.87,218.05,164.97,129.85,19242,21154,13885,10306,20613,34481,34989,19132,24709,16401,11018,13352,23697,31767,28137,19565,2
155.61,109.58,78.316,68.858,138.1,219.1,213.16,137.03,131.5,84.239,50.994,84.262,160.1,265.67,174.93,134.56,23314,21493,15537,11370,21414,37215,35717,21124,24422,15383,10704,13501,23442,37064,28109,19819,2
149.26,116.32,84.158,77.171,133.18,206.6,206.47,130.9,124.64,98.02,54.515,91.389,181.37,272.39,155.21,128.7,23678,22829,16166,11896,21548,36244,35230,21221,23162,16527,11011,13348,23875,37982,25183,19943,2
162.4,124.47,84.058,89.856,144.48,233.83,226.64,151.57,141.9,102.74,56.448,98.842,190.1,300.34,177.3,127.06,26387,25019,16508,12584,21696,39599,35342,22817,23225,16561,10722,13305,24098,42943,28089,19549,2
138.78,124.41,82.219,94.264,151.15,230.75,230.73,156.51,142.24,116.69,59.771,96.647,193.69,293.66,176.96,140.07,25818,24821,16865,13313,21984,39477,35138,22664,23461,18004,11196,13694,25938,41142,28484,19447,2
163,119.3,89.667,89.158,153.22,208.46,203.9,157.93,144,113.43,59.073,90.447,174.53,276.4,176.37,146.42,28056,23290,17582,13011,21396,36629,31570,23634,24477,18170,11398,13771,25370,40260,28658,19655,2
158.25,106.14,94.921,72.692,134.45,183.81,180.01,136.74,119.56,110.98,57.267,82.779,172.16,241.81,158.82,144.02,27759,19842,18346,11932,19923,34892,30912,21648,22725,18276,11605,13833,26574,37400,27674,20272,2
131.7,133.09,71.054,69.612,131.58,228.45,229.94,142.42,157.06,123.64,69.7,92.626,180.43,268.17,221.71,158.29,26766,28745,15655,12031,22823,44905,45816,25372,27950,19693,14159,15362,27926,44285,37983,26063,2
140.66,142.76,85.969,92.366,136.97,241.19,251,154.48,139.35,119.97,72.536,100.31,184.37,370.84,235.11,167.14,27857,30272,17678,14226,24109,47368,49233,27165,25523,18945,14777,16529,29754,52123,37902,26030,2
135.72,133.16,85.817,101.88,139.53,226.99,247.62,161.08,114.9,121.88,63.028,99.6,180.49,367.34,209.55,151.85,26302,29469,17225,14666,22622,42638,45273,27351,22319,19647,13352,16036,27866,50343,34322,24055,2
142.37,133.22,89.723,107.9,148.35,227.89,253.42,163.51,106.65,116.8,64.166,101.19,190.76,380.32,229.54,164.97,26747,28000,17480,15131,23652,43167,44981,27609,21248,18677,13473,16657,28819,52513,36051,26333,2
150.1,115.3,81.23,95.873,145.79,224.91,241.22,150.5,120.53,115.62,57.082,90.655,172.05,301.69,210.18,146.25,26047,24940,15595,13343,23013,40726,41199,24593,23864,17725,12259,14864,24677,44094,34144,25450,2
157.2,115.2,88.297,87.563,141.08,234.37,234.39,148.86,136.41,109.31,63.49,89.889,166.67,286.46,207.98,139.25,27381,23716,15742,12548,22871,43070,41238,23969,25643,17263,12994,14773,24889,41684,32630,24179,2
146.19,116.54,80.706,76.767,125.15,229.02,219.98,147.66,140.31,105.75,62.249,81.592,144.59,276.32,189.58,143.66,25663,24119,15167,11830,20314,40067,39196,23021,26232,16457,12500,13336,23404,40099,30476,23823,2
134.21,126.07,78.212,75.482,132.49,207.88,211.82,160.13,147.54,109.58,64.42,81.446,159.22,271.24,193.08,165.63,24657,24717,15498,12120,19719,37978,39034,24342,25440,17722,12478,13172,25297,39679,31042,24978,2
133.91,125.14,72.742,75.03,137.14,202.41,215.43,155.71,153.54,117.24,65.17,83.161,174.57,276.77,210.94,181.81,25694,25557,15492,12639,21051,38020,41845,23463,26528,18693,12827,13907,28129,41902,33439,27201,2
146.83,121.88,76.687,69.996,134.09,204.8,220.43,148.71,158.33,118.49,64.463,84.922,177.72,265.44,205.72,173.5,27201,24796,15597,11711,21642,39076,40555,24047,27271,19327,13749,15273,29339,39757,34374,27981,2
148.59,111.75,77.817,67.742,122.72,198.4,206.33,139.03,146.37,114.98,66.344,81.504,166.2,277.18,211.92,157.94,27732,24421,15654,11996,21753,37925,39107,24249,26209,18894,13746,14968,28723,41527,36249,27316,2
150.4,117.72,78.543,67.091,117.11,196.4,200.33,135.62,133.1,106.69,66.485,86.619,159.69,280.33,211.68,145.06,26902,24428,14809,11543,21347,36865,37228,23907,24138,18917,13323,14748,26992,41591,36299,25977,2
147.2,118.98,79.465,74.284,121.28,188.17,202.52,140.84,131.17,120.94,66.923,86.132,161.89,283.15,226.73,138.64,26698,25956,14930,12507,21062,36276,39185,22884,23453,20362,12753,13760,26830,41620,37105,23440,2
154.76,120.31,88.656,76.659,125.33,202.51,212.45,139.03,128.32,122.39,61.255,82.14,157.22,291.58,207.66,137.29,27197,26067,17007,12505,20524,39042,39631,22698,23499,21138,12403,13216,25891,42997,35110,22753,2
144.75,111.34,85.231,81.707,138.71,229.17,232.89,152.06,127.79,117.83,53.06,73.684,154.27,310.95,185.51,150.64,24989,24154,16925,12817,22310,43508,41846,25419,22764,19471,11093,12420,25707,43349,32248,23122,2
152.27,121.51,85.613,80.527,128.94,234.61,203.47,144.73,115.44,122.18,53.209,81.802,156.34,308.11,175.46,164.11,26518,24273,17553,12672,21708,43809,37937,25919,22464,20216,10829,12830,24582,44614,30894,24523,2
136.11,119.5,68.883,80.657,127.47,238.3,206.77,133.14,123.6,112.73,58.806,92.247,173.72,288.94,192.98,177.22,25101,23167,14784,12900,22732,44377,40237,25229,22074,18516,11491,14738,26205,41887,32828,25775,2
148.66,121.68,72.054,73.694,115.92,224.83,181.09,117.4,130.78,125.07,65.311,102.43,189.45,254.95,215.87,163.1,26038,22919,15513,12616,21844,43709,39139,23496,22853,20061,12257,16344,27845,40673,36652,24362,2
134.66,108.64,70.848,72.702,138.04,221.38,209.45,140.59,139.93,112.18,63.453,95.966,181.92,261.57,208.08,156.36,24351,21571,15290,12344,23021,43817,41921,24196,23417,18063,12284,16143,28735,39688,37540,24217,2
134.82,107.39,77.836,68.771,136.77,216.62,206.7,146.09,138.09,118.09,59.362,91.131,169.03,260.98,207.13,145.2,24980,21533,16521,11836,21977,42204,38493,23259,22684,19166,11880,14978,29351,41436,38051,24594,2
115.95,101.64,72.026,69.032,136.11,204.64,213.61,148.83,132.65,107.67,58.784,86.024,154.1,266,197.72,148.26,23934,21274,16319,12031,21308,39761,39048,22974,22553,17843,11908,13624,28418,40229,35680,25690,2
105.5,101.73,69.007,66.497,121.39,188.56,197.29,124.57,126.72,105.96,56.994,83.628,152.35,248.11,200.66,143.35,22681,20795,15756,11771,20299,36007,37483,21213,21343,17782,11516,12892,27271,39720,34153,25099,2
